(1,43,45,4)
(1,44,14,.)
(1,44,17,.)
(1,44,23,.)
(1,44,31,#)
(1,44,38,#)
(1,44,43,4)
(1,44,45,.)
(1,44,46,#)
(1,44,49,.)
(1,45,0,.)
(1,45,5,7)
(1,45,6,.)
(1,45,12,8)
(1,45,18,5)
(1,45,26,9)
(1,45,27,#)
(1,45,28,7)
(1,45,30,5)
(1,45,31,.)
(1,45,34,1)
(1,45,35,#)
(1,45,38,3)
(1,45,39,#)
(1,45,43,#)
(1,45,44,9)
(1,46,0,#)
(1,46,1,2)
(1,46,7,.)
(1,46,9,#)
(1,46,13,#)
(1,46,18,#)
(1,46,20,8)
(1,46,21,9)
(1,46,23,#)
(1,46,26,#)
(1,46,34,#)
(1,46,35,#)
(1,46,37,2)
(1,47,6,.)
(1,47,9,#)
(1,47,10,#)
(1,47,11,4)
(1,47,16,#)
(1,47,17,#)
(1,47,19,1)
(1,47,20,8)
(1,47,21,4)
(1,47,27,#)
(1,47,34,.)
(1,47,35,.)
(1,47,36,8)
(1,47,38,6)
(1,47,40,.)
(1,47,42,#)
(1,47,48,.)
(1,47,49,#)
(1,48,5,#)
(1,48,14,#)
(1,48,16,3)
(1,48,19,.)
(1,48,27,.)
(1,48,35,.)
(1,48,37,7)
(1,48,41,1)
(1,48,42,6)
(1,48,43,.)
(1,48,46,#)
(1,49,1,#)
(1,49,2,.)
(1,49,5,.)
(1,49,7,2)
(1,49,12,.)
(1,49,16,.)
(1,49,21,.)
(1,49,22,.)
(1,49,29,#)
(1,49,31,7)
(1,49,35,.)
(1,49,42,3)
(1,49,45,7)
(1,49,48,#)
(1,49,49,5)
//castle room 2
(2,0,7,.)
(2,0,8,#)
(2,0,9,2)
(2,0,14,.)
(2,0,20,.)
(2,0,26,#)
(2,0,30,3)
(2,0,33,#)
(2,0,34,6)
(2,0,37,#)
(2,0,39,3)
(2,1,5,#)
(2,1,7,3)
(2,1,9,#)
(2,1,13,2)
(2,1,15,#)
(2,1,18,6)
(2,1,19,.)
(2,1,26,#)
(2,1,28,.)
(2,1,30,2)
(2,1,34,3)
(2,1,35,9)
(2,1,42,9)
(2,2,1,.)
(2,2,4,#)
(2,2,17,9)
(2,2,22,2)
(2,2,23,#)
(2,2,25,#)
(2,2,32,#)
(2,2,33,9)
(2,2,35,#)
(2,2,37,#)
(2,2,38,.)
(2,2,40,5)
(2,2,41,#)
(2,2,42,#)
(2,3,0,#)
(2,3,1,6)
(2,3,2,7)
(2,3,4,2)
(2,3,5,#)
(2,3,8,3)
(2,3,11,.)
(2,3,12,.)
(2,3,13,.)
(2,3,15,7)
(2,3,16,#)
(2,3,22,.)
(2,3,24,.)
(2,3,28,#)
(2,3,35,#)
(2,3,36,2)
(2,3,38,.)
(2,3,45,.)
(2,3,48,7)
(2,3,49,.)
(2,4,0,.)
(2,4,1,#)
(2,4,2,2)
(2,4,4,8)
(2,4,11,.)
(2,4,13,.)
(2,4,16,#)
(2,4,20,2)
(2,4,21,#)
(2,4,26,9)
(2,4,27,4)
(2,4,29,#)
(2,4,34,5)
(2,4,36,.)
(2,4,47,2)
(2,4,48,#)
(2,5,9,#)
(2,5,13,#)
(2,5,15,.)
(2,5,25,.)
(2,5,27,1)
(2,5,29,5)
(2,5,30,1)
(2,5,32,#)
(2,5,34,#)
(2,5,38,#)
(2,5,39,.)
(2,5,48,2)
(2,6,1,.)
(2,6,2,.)
(2,6,6,.)
(2,6,7,#)
(2,6,12,.)
(2,6,14,#)
(2,6,16,8)
(2,6,21,.)
(2,6,22,#)
(2,6,24,.)
(2,6,25,.)
(2,6,27,4)
(2,6,29,#)
(2,6,30,#)
(2,6,33,#)
(2,6,35,#)
(2,6,36,.)
(2,6,39,#)
(2,6,45,8)
(2,6,46,#)
(2,7,0,#)
(2,7,9,9)
(2,7,15,.)
(2,7,18,.)
(2,7,23,.)
(2,7,26,1)
(2,7,27,.)
(2,7,39,#)
(2,7,40,#)
(2,7,41,#)
(2,8,2,.)
(2,8,4,#)
(2,8,10,#)
(2,8,11,#)
(2,8,13,1)
(2,8,16,5)
(2,8,17,3)
(2,8,18,1)
(2,8,20,#)
(2,8,22,.)
(2,8,30,#)
(2,8,31,#)
(2,8,33,.)
(2,8,36,#)
(2,8,41,#)
(2,8,45,#)
(2,8,48,#)
(2,8,49,6)
(2,9,2,4)
(2,9,8,6)
(2,9,16,2)
(2,9,21,9)
(2,9,22,8)
(2,9,25,7)
(2,9,28,.)
(2,9,30,4)
(2,9,32,#)
(2,9,34,.)
(2,9,35,.)
(2,9,37,3)
(2,9,45,1)
(2,9,48,8)
(2,9,49,#)
(2,10,0,6)
(2,10,10,7)
(2,10,15,1)
(2,10,16,3)
(2,10,17,8)
(2,10,18,8)
(2,10,31,#)
(2,10,37,8)
(2,10,45,6)
(2,10,48,7)
(2,11,6,.)
(2,11,7,#)
(2,11,8,.)
(2,11,10,.)
(2,11,12,#)
(2,11,14,#)
(2,11,16,#)
(2,11,17,3)
(2,11,18,1)
(2,11,20,8)
(2,11,21,#)
(2,11,37,#)
(2,11,41,#)
(2,12,3,.)
(2,12,4,3)
(2,12,7,9)
(2,12,10,.)
(2,12,11,#)
(2,12,13,#)
(2,12,15,2)
(2,12,17,#)
(2,12,18,.)
(2,12,19,.)
(2,12,22,#)
(2,12,41,#)
(2,12,44,#)
(2,12,45,#)
(2,12,46,8)
(2,13,1,#)
(2,13,4,9)
(2,13,11,5)
(2,13,16,.)
(2,13,18,.)
(2,13,20,#)
(2,13,21,#)
(2,13,30,.)
(2,13,35,8)
(2,13,37,1)
(2,13,43,3)
(2,13,45,#)
(2,13,47,7)
(2,13,48,.)
(2,13,49,#)
(2,14,5,5)
(2,14,10,3)
(2,14,13,9)
(2,14,14,#)
(2,14,17,2)
(2,14,19,#)
(2,14,25,#)
(2,14,26,8)
(2,14,27,#)
(2,14,32,#)
(2,14,33,#)
(2,14,36,#)
(2,14,38,4)
(2,15,4,#)
(2,15,5,6)
(2,15,7,#)
(2,15,8,.)
(2,15,13,4)
(2,15,22,#)
(2,15,25,#)
(2,15,27,9)
(2,15,32,.)
(2,15,38,#)
(2,15,45,.)
(2,15,46,5)
(2,15,48,.)
(2,16,2,.)
(2,16,6,.)
(2,16,7,#)
(2,16,17,#)
(2,16,19,.)
(2,16,20,7)
(2,16,23,#)
(2,16,27,#)
(2,16,28,#)
(2,16,29,.)
(2,16,31,#)
(2,16,43,#)
(2,16,48,#)
(2,16,49,#)
(2,17,2,8)
(2,17,4,#)
(2,17,5,.)
(2,17,6,.)
(2,17,13,3)
(2,17,20,6)
(2,17,22,6)
(2,17,24,.)
(2,17,25,7)
(2,17,27,#)
(2,17,28,.)
(2,17,36,#)
(2,17,38,#)
(2,17,41,9)
(2,17,42,#)
(2,17,44,#)
(2,17,46,8)
(2,17,47,#)
(2,17,49,#)
(2,18,1,#)
(2,18,3,8)
(2,18,9,5)
(2,18,13,#)
(2,18,17,1)
(2,18,19,.)
(2,18,22,.)
(2,18,26,6)
(2,18,27,#)
(2,18,29,8)
(2,18,32,.)
(2,18,37,.)
(2,18,41,.)
(2,18,43,.)
(2,18,45,#)
(2,18,48,5)
(2,19,7,.)
(2,19,17,#)
(2,19,21,#)
(2,19,23,7)
(2,19,25,3)
(2,19,37,.)
(2,19,41,#)
(2,19,44,#)
(2,19,45,#)
(2,20,0,#)
(2,20,4,4)
(2,20,5,#)
(2,20,10,3)
(2,20,15,4)
(2,20,16,#)
(2,20,19,4)
(2,20,20,#)
(2,20,23,#)
(2,20,24,.)
(2,20,32,7)
(2,20,48,#)
(2,21,3,6)
(2,21,6,7)
(2,21,17,6)
(2,21,18,#)
(2,21,19,.)
(2,21,21,.)
(2,21,25,9)
(2,21,32,.)
(2,21,33,8)
(2,21,35,8)
(2,21,41,3)
(2,21,45,.)
(2,21,47,#)
(2,21,48,1)
(2,21,49,#)
(2,22,2,#)
(2,22,5,9)
(2,22,6,6)
(2,22,16,4)
(2,22,17,#)
(2,22,18,#)
(2,22,19,#)
(2,22,22,.)
(2,22,36,.)
(2,22,37,#)
(2,22,38,4)
(2,22,46,#)
(2,22,47,.)
(2,23,8,#)
(2,23,9,.)
(2,23,10,3)
(2,23,12,8)
(2,23,13,8)
(2,23,17,.)
(2,23,18,8)
(2,23,20,.)
(2,23,21,5)
(2,23,25,.)
(2,23,32,3)
(2,23,36,.)
(2,23,38,.)
(2,23,39,.)
(2,23,42,.)
(2,23,45,4)
(2,23,48,#)
(2,24,9,6)
(2,24,14,.)
(2,24,18,3)
(2,24,23,#)
(2,24,28,6)
(2,24,42,7)
(2,24,43,2)
(2,24,44,1)
(2,24,47,#)
(2,25,0,5)
(2,25,9,#)
(2,25,15,.)
(2,25,18,.)
(2,25,19,#)
(2,25,24,.)
(2,25,28,#)
(2,25,30,.)
(2,25,31,#)
(2,25,38,7)
(2,25,40,#)
(2,25,48,.)
(2,26,1,8)
(2,26,4,#)
(2,26,5,4)
(2,26,13,.)
(2,26,18,#)
(2,26,24,#)
(2,26,26,#)
(2,26,31,#)
(2,26,34,2)
(2,26,38,3)
(2,26,42,#)
(2,26,43,6)
(2,26,46,2)
(2,26,48,#)
(2,27,2,.)
(2,27,4,#)
(2,27,9,#)
(2,27,10,#)
(2,27,11,8)
(2,27,15,.)
(2,27,17,6)
(2,27,26,.)
(2,27,29,.)
(2,27,30,#)
(2,27,35,#)
(2,27,38,#)
(2,27,39,.)
(2,27,40,.)
(2,27,42,2)
(2,27,49,#)
(2,28,1,.)
(2,28,3,#)
(2,28,5,7)
(2,28,6,6)
(2,28,11,7)
(2,28,17,#)
(2,28,19,.)
(2,28,28,.)
(2,28,37,#)
(2,28,38,.)
(2,28,44,3)
(2,28,45,#)
(2,28,47,.)
(2,29,3,#)
(2,29,6,6)
(2,29,31,.)
(2,29,34,2)
(2,29,35,4)
(2,29,38,#)
(2,29,42,#)
(2,29,43,.)
(2,29,44,7)
(2,29,46,.)
(2,29,47,#)
(2,29,49,#)
(2,30,1,#)
(2,30,8,8)
(2,30,9,#)
(2,30,12,#)
(2,30,20,6)
(2,30,26,#)
(2,30,27,.)
(2,30,31,#)
(2,30,32,#)
(2,30,33,.)
(2,30,34,#)
(2,30,36,#)
(2,30,45,3)
(2,30,48,3)
(2,30,49,#)
(2,31,0,.)
(2,31,2,.)
(2,31,6,5)
(2,31,10,6)
(2,31,11,2)
(2,31,12,.)
(2,31,16,7)
(2,31,22,#)
(2,31,29,#)
(2,31,32,#)
(2,31,40,7)
(2,31,48,6)
(2,32,0,8)
(2,32,4,#)
(2,32,5,6)
(2,32,7,#)
(2,32,9,8)
(2,32,13,#)
(2,32,15,9)
(2,32,16,#)
(2,32,17,.)
(2,32,19,4)
(2,32,27,#)
(2,32,28,#)
(2,32,30,#)
(2,32,32,#)
(2,32,38,#)
(2,32,40,.)
(2,32,46,6)
(2,32,47,#)
(2,33,0,6)
(2,33,2,.)
(2,33,12,2)
(2,33,13,#)
(2,33,19,8)
(2,33,21,6)
(2,33,25,#)
(2,33,30,.)
(2,33,32,4)
(2,33,33,.)
(2,33,35,2)
(2,33,38,8)
(2,33,43,#)
(2,33,46,.)
(2,33,49,#)
(2,34,0,#)
(2,34,3,4)
(2,34,5,9)
(2,34,6,#)
(2,34,11,#)
(2,34,12,6)
(2,34,19,8)
(2,34,21,7)
(2,34,24,.)
(2,34,26,2)
(2,34,32,2)
(2,34,33,#)
(2,34,35,#)
(2,34,39,9)
(2,34,40,2)
(2,34,43,#)
(2,34,46,9)
(2,35,0,#)
(2,35,3,#)
(2,35,4,#)
(2,35,10,#)
(2,35,13,#)
(2,35,15,#)
(2,35,18,#)
(2,35,25,.)
(2,35,28,.)
(2,35,29,#)
(2,35,30,1)
(2,35,31,.)
(2,35,32,.)
(2,35,35,9)
(2,35,39,2)
(2,35,44,7)
(2,35,47,7)
(2,35,48,.)
(2,36,1,#)
(2,36,4,#)
(2,36,6,#)
(2,36,7,4)
(2,36,11,1)
(2,36,12,2)
(2,36,13,#)
(2,36,15,.)
(2,36,19,8)
(2,36,28,9)
(2,36,31,9)
(2,36,35,.)
(2,36,36,.)
(2,36,37,#)
(2,36,46,.)
(2,36,49,3)
(2,37,0,.)
(2,37,3,#)
(2,37,4,5)
(2,37,6,3)
(2,37,8,#)
(2,37,11,.)
(2,37,16,5)
(2,37,19,#)
(2,37,22,.)
(2,37,25,.)
(2,37,29,.)
(2,37,33,.)
(2,37,35,.)
(2,37,38,.)
(2,37,39,.)
(2,37,41,5)
(2,37,42,1)
(2,37,43,7)
(2,37,44,7)
(2,37,48,#)
(2,38,0,.)
(2,38,5,#)
(2,38,8,.)
(2,38,11,#)
(2,38,13,4)
(2,38,15,.)
(2,38,16,.)
(2,38,18,.)
(2,38,21,#)
(2,38,22,1)
(2,38,24,5)
(2,38,28,#)
(2,38,34,2)
(2,38,35,6)
(2,38,39,9)
(2,38,41,6)
(2,38,45,2)
(2,39,1,#)
(2,39,9,.)
(2,39,10,8)
(2,39,11,4)
(2,39,23,.)
(2,39,25,9)
(2,39,27,#)
(2,39,30,9)
(2,39,32,#)
(2,39,35,.)
(2,39,36,.)
(2,39,39,4)
(2,39,46,#)
(2,40,0,.)
(2,40,5,4)
(2,40,9,.)
(2,40,12,.)
(2,40,13,2)
(2,40,15,#)
(2,40,17,#)
(2,40,18,.)
(2,40,21,#)
(2,40,22,7)
(2,40,23,#)
(2,40,30,.)
(2,40,37,5)
(2,40,40,#)
(2,40,46,.)
(2,40,48,6)
(2,40,49,.)
(2,41,0,#)
(2,41,3,.)
(2,41,4,3)
(2,41,5,.)
(2,41,6,8)
(2,41,8,.)
(2,41,11,7)
(2,41,15,4)
(2,41,16,.)
(2,41,17,#)
(2,41,21,4)
(2,41,22,9)
(2,41,25,8)
(2,41,27,4)
(2,41,35,#)
(2,41,36,#)
(2,41,39,9)
(2,41,40,.)
(2,41,41,1)
(2,41,44,.)
(2,41,49,7)
(2,42,2,#)
(2,42,4,#)
(2,42,8,#)
(2,42,9,9)
(2,42,15,6)
(2,42,17,7)
(2,42,20,1)
(2,42,22,.)
(2,42,26,6)
(2,42,41,2)
(2,42,43,#)
(2,42,45,#)
(2,43,3,3)
(2,43,4,4)
(2,43,6,.)
(2,43,9,#)
(2,43,10,.)
(2,43,11,.)
(2,43,14,#)
(2,43,18,#)
(2,43,28,#)
(2,43,32,#)
(2,43,33,5)
(2,43,36,8)
(2,43,42,#)
(2,43,43,.)
(2,43,49,.)
(2,44,7,4)
(2,44,8,#)
(2,44,9,3)
(2,44,12,#)
(2,44,13,.)
(2,44,16,#)
(2,44,19,4)
(2,44,21,#)
(2,44,22,#)
(2,44,23,3)
(2,44,27,#)
(2,44,31,9)
(2,44,32,.)
(2,44,40,3)
(2,44,43,4)
(2,45,1,.)
(2,45,5,#)
(2,45,6,.)
(2,45,9,#)
(2,45,14,2)
(2,45,19,#)
(2,45,32,1)
(2,45,33,#)
(2,45,34,#)
(2,45,36,#)
(2,45,37,5)
(2,45,41,.)
(2,45,43,.)
(2,45,44,#)
(2,45,46,#)
(2,45,48,#)
(2,46,1,.)
(2,46,2,8)
(2,46,4,4)
(2,46,6,#)
(2,46,12,.)
(2,46,15,3)
(2,46,17,.)
(2,46,25,7)
(2,46,28,#)
(2,46,36,.)
(2,46,38,3)
(2,46,40,#)
(2,46,41,.)
(2,46,43,#)
(2,46,44,#)
(2,47,3,3)
(2,47,4,4)
(2,47,6,#)
(2,47,11,#)
(2,47,12,5)
(2,47,14,2)
(2,47,15,.)
(2,47,19,.)
(2,47,23,#)
(2,47,25,#)
(2,47,33,#)
(2,47,39,#)
(2,47,47,#)
(2,48,1,.)
(2,48,2,5)
(2,48,6,8)
(2,48,7,#)
(2,48,22,.)
(2,48,25,6)
(2,48,38,#)
(2,48,39,.)
(2,48,42,9)
(2,48,44,7)
(2,49,7,#)
(2,49,10,7)
(2,49,26,.)
(2,49,27,.)
(2,49,28,.)
(2,49,29,3)
(2,49,30,2)
(2,49,35,#)
(2,49,36,.)
(2,49,37,.)
(2,49,43,.)
(2,49,45,.)
(2,49,47,.)
(2,49,48,8)
//castle room 3
(3,0,3,#)
(3,0,8,8)
(3,0,15,.)
(3,0,18,#)
(3,0,19,#)
(3,0,20,6)
(3,0,22,9)
(3,0,25,3)
(3,0,26,2)
(3,0,28,#)
(3,0,33,#)
(3,0,34,6)
(3,0,45,9)
(3,1,3,1)
(3,1,4,3)
(3,1,6,#)
(3,1,7,.)
(3,1,8,.)
(3,1,13,.)
(3,1,14,8)
(3,1,15,#)
(3,1,22,#)
(3,1,23,.)
(3,1,25,.)
(3,1,27,7)
(3,1,31,.)
(3,1,34,.)
(3,1,36,6)
(3,1,37,#)
(3,1,39,2)
(3,1,43,3)
(3,1,44,#)
(3,1,45,#)
(3,2,0,.)
(3,2,1,2)
(3,2,2,.)
(3,2,5,.)
(3,2,11,#)
(3,2,14,#)
(3,2,22,.)
(3,2,25,#)
(3,2,30,.)
(3,2,37,#)
(3,2,38,.)
(3,2,40,6)
(3,2,43,2)
(3,2,44,#)
(3,2,45,#)
(3,2,47,#)
(3,3,3,.)
(3,3,4,9)
(3,3,9,7)
(3,3,10,.)
(3,3,12,8)
(3,3,14,2)
(3,3,15,3)
(3,3,16,6)
(3,3,20,4)
(3,3,22,.)
(3,3,27,.)
(3,3,28,#)
(3,3,29,4)
(3,3,35,#)
(3,3,39,.)
(3,3,41,3)
(3,3,43,3)
(3,3,48,5)
(3,4,0,.)
(3,4,10,9)
(3,4,11,1)
(3,4,21,.)
(3,4,23,3)
(3,4,27,#)
(3,4,29,7)
(3,4,30,.)
(3,4,31,#)
(3,4,41,.)
(3,4,42,#)
(3,4,46,.)
(3,5,1,.)
(3,5,3,4)
(3,5,5,#)
(3,5,10,#)
(3,5,11,3)
(3,5,12,.)
(3,5,14,.)
(3,5,18,.)
(3,5,21,.)
(3,5,24,6)
(3,5,40,.)
(3,5,41,.)
(3,5,44,.)
(3,5,48,1)
(3,6,3,.)
(3,6,6,8)
(3,6,11,8)
(3,6,14,.)
(3,6,16,7)
(3,6,18,#)
(3,6,28,#)
(3,6,30,#)
(3,6,33,#)
(3,6,38,.)
(3,6,41,#)
(3,6,44,#)
(3,7,0,#)
(3,7,8,8)
(3,7,18,#)
(3,7,23,.)
(3,7,28,#)
(3,8,1,7)
(3,8,4,5)
(3,8,5,#)
(3,8,6,#)
(3,8,12,S)
(3,8,14,6)
(3,8,16,.)
(3,8,19,8)
(3,8,21,3)
(3,8,25,.)
(3,8,28,#)
(3,8,30,.)
(3,8,34,9)
(3,8,38,5)
(3,8,39,.)
(3,8,40,9)
(3,9,3,#)
(3,9,5,.)
(3,9,8,1)
(3,9,9,#)
(3,9,16,4)
(3,9,20,#)
(3,9,21,4)
(3,9,25,#)
(3,9,34,.)
(3,9,38,C)
(3,9,41,.)
(3,9,42,.)
(3,9,44,#)
(3,9,45,5)
(3,9,49,#)
(3,10,1,#)
(3,10,11,#)
(3,10,13,#)
(3,10,16,.)
(3,10,19,#)
(3,10,22,#)
(3,10,24,6)
(3,10,25,#)
(3,10,26,#)
(3,10,30,#)
(3,10,33,.)
(3,10,43,.)
(3,10,46,2)
(3,10,49,.)
(3,11,0,.)
(3,11,1,#)
(3,11,4,7)
(3,11,16,.)
(3,11,18,#)
(3,11,20,#)
(3,11,22,#)
(3,11,27,.)
(3,11,30,.)
(3,11,32,#)
(3,11,33,.)
(3,11,35,.)
(3,11,36,.)
(3,11,40,.)
(3,11,46,.)
(3,11,47,#)
(3,11,48,.)
(3,12,4,5)
(3,12,5,9)
(3,12,8,8)
(3,12,9,3)
(3,12,18,8)
(3,12,19,5)
(3,12,25,8)
(3,12,26,#)
(3,12,29,1)
(3,12,30,.)
(3,12,32,8)
(3,12,35,#)
(3,12,36,#)
(3,12,38,.)
(3,12,41,.)
(3,12,45,#)
(3,12,48,#)
(3,13,7,5)
(3,13,9,#)
(3,13,12,#)
(3,13,13,#)
(3,13,14,#)
(3,13,18,8)
(3,13,20,.)
(3,13,34,.)
(3,13,37,7)
(3,13,38,8)
(3,13,41,.)
(3,13,43,5)
(3,13,45,#)
(3,13,48,#)
(3,14,3,#)
(3,14,7,#)
(3,14,16,#)
(3,14,17,4)
(3,14,20,#)
(3,14,24,.)
(3,14,25,#)
(3,14,30,6)
(3,14,31,5)
(3,14,36,8)
(3,14,43,1)
(3,14,44,2)
(3,14,45,#)
(3,15,0,.)
(3,15,1,#)
(3,15,2,3)
(3,15,8,2)
(3,15,9,.)
(3,15,10,.)
(3,15,11,#)
(3,15,12,.)
(3,15,15,.)
(3,15,18,#)
(3,15,25,#)
(3,15,27,#)
(3,15,32,.)
(3,15,37,#)
(3,15,42,.)
(3,15,43,#)
(3,15,44,#)
(3,15,45,9)
(3,15,46,.)
(3,15,47,#)
(3,16,1,#)
(3,16,2,#)
(3,16,5,#)
(3,16,7,2)
(3,16,10,4)
(3,16,11,#)
(3,16,12,#)
(3,16,13,#)
(3,16,16,.)
(3,16,27,.)
(3,16,31,.)
(3,16,33,#)
(3,16,35,.)
(3,16,39,7)
(3,16,42,#)
(3,16,43,.)
(3,16,45,.)
(3,16,46,3)
(3,17,2,.)
(3,17,3,#)
(3,17,4,.)
(3,17,6,.)
(3,17,10,.)
(3,17,16,.)
(3,17,20,9)
(3,17,21,#)
(3,17,22,1)
(3,17,26,3)
(3,17,28,8)
(3,17,29,.)
(3,17,30,4)
(3,17,32,#)
(3,17,33,#)
(3,17,38,9)
(3,17,40,#)
(3,17,42,7)
(3,17,43,#)
(3,17,45,.)
(3,17,46,#)
(3,17,47,#)
(3,17,49,.)
(3,18,0,#)
(3,18,1,#)
(3,18,3,.)
(3,18,5,.)
(3,18,10,7)
(3,18,11,.)
(3,18,17,.)
(3,18,18,7)
(3,18,19,4)
(3,18,20,6)
(3,18,24,#)
(3,18,25,#)
(3,18,28,#)
(3,18,33,#)
(3,18,34,3)
(3,18,41,#)
(3,18,45,#)
(3,19,0,#)
(3,19,3,7)
(3,19,5,#)
(3,19,6,6)
(3,19,9,2)
(3,19,11,.)
(3,19,16,.)
(3,19,22,.)
(3,19,28,2)
(3,19,33,#)
(3,19,34,.)
(3,19,36,.)
(3,19,46,.)
(3,20,4,#)
(3,20,10,#)
(3,20,18,9)
(3,20,23,.)
(3,20,28,#)
(3,20,32,.)
(3,20,34,.)
(3,20,37,#)
(3,20,40,#)
(3,20,47,#)
(3,20,48,.)
(3,21,5,.)
(3,21,8,.)
(3,21,10,.)
(3,21,12,8)
(3,21,13,3)
(3,21,17,6)
(3,21,20,6)
(3,21,29,#)
(3,21,31,5)
(3,21,39,6)
(3,21,41,5)
(3,21,43,#)
(3,21,46,3)
(3,22,2,#)
(3,22,4,9)
(3,22,6,.)
(3,22,16,1)
(3,22,18,.)
(3,22,19,1)
(3,22,20,3)
(3,22,21,2)
(3,22,23,3)
(3,22,25,1)
(3,22,26,8)
(3,22,31,1)
(3,22,32,6)
(3,22,38,#)
(3,22,42,.)
(3,22,43,2)
(3,22,44,.)
(3,22,45,.)
(3,22,48,.)
(3,23,4,.)
(3,23,6,3)
(3,23,9,2)
(3,23,10,.)
(3,23,12,.)
(3,23,24,#)
(3,23,25,.)
(3,23,29,8)
(3,23,30,.)
(3,23,32,8)
(3,23,37,#)
(3,23,39,4)
(3,23,41,.)
(3,23,42,3)
(3,23,43,.)
(3,24,5,#)
(3,24,9,5)
(3,24,15,.)
(3,24,29,#)
(3,24,33,3)
(3,24,35,.)
(3,24,37,2)
(3,24,39,5)
(3,24,40,#)
(3,24,41,#)
(3,24,43,.)
(3,24,48,1)
(3,25,3,#)
(3,25,4,#)
(3,25,10,#)
(3,25,18,#)
(3,25,20,.)
(3,25,27,8)
(3,25,31,.)
(3,25,36,6)
(3,25,39,.)
(3,25,48,2)
(3,25,49,.)
(3,26,5,.)
(3,26,6,6)
(3,26,10,3)
(3,26,14,#)
(3,26,17,.)
(3,26,21,4)
(3,26,24,.)
(3,26,33,#)
(3,26,36,1)
(3,26,40,4)
(3,26,48,.)
(3,27,1,2)
(3,27,4,.)
(3,27,5,4)
(3,27,11,.)
(3,27,12,#)
(3,27,14,#)
(3,27,16,#)
(3,27,19,.)
(3,27,22,.)
(3,27,23,#)
(3,27,27,4)
(3,27,29,9)
(3,27,31,#)
(3,27,34,#)
(3,27,40,#)
(3,27,41,#)
(3,27,42,7)
(3,27,45,#)
(3,27,49,.)
(3,28,2,#)
(3,28,9,.)
(3,28,11,#)
(3,28,12,4)
(3,28,17,#)
(3,28,18,8)
(3,28,21,.)
(3,28,23,.)
(3,28,26,#)
(3,28,34,#)
(3,28,35,#)
(3,28,38,.)
(3,28,40,7)
(3,28,41,1)
(3,28,43,1)
(3,28,47,#)
(3,28,48,6)
(3,29,1,.)
(3,29,4,7)
(3,29,8,8)
(3,29,9,.)
(3,29,23,6)
(3,29,25,.)
(3,29,27,.)
(3,29,28,6)
(3,29,40,.)
(3,29,42,8)
(3,29,43,7)
(3,30,3,#)
(3,30,13,8)
(3,30,14,7)
(3,30,17,#)
(3,30,22,8)
(3,30,23,5)
(3,30,27,.)
(3,30,31,5)
(3,30,32,.)
(3,30,34,#)
(3,30,36,#)
(3,30,37,#)
(3,30,39,1)
(3,30,44,1)
(3,30,48,7)
(3,30,49,.)
(3,31,3,#)
(3,31,6,6)
(3,31,16,5)
(3,31,18,.)
(3,31,19,2)
(3,31,20,5)
(3,31,23,#)
(3,31,31,.)
(3,31,39,#)
(3,31,40,.)
(3,31,44,6)
(3,31,46,8)
(3,31,49,.)
(3,32,3,8)
(3,32,6,7)
(3,32,7,#)
(3,32,9,7)
(3,32,14,#)
(3,32,17,#)
(3,32,18,#)
(3,32,23,#)
(3,32,29,#)
(3,32,36,#)
(3,32,37,1)
(3,32,39,.)
(3,32,42,.)
(3,32,44,#)
(3,32,45,7)
(3,32,48,#)
(3,33,1,#)
(3,33,7,.)
(3,33,11,#)
(3,33,13,8)
(3,33,15,.)
(3,33,23,#)
(3,33,24,6)
(3,33,31,.)
(3,33,35,8)
(3,33,38,9)
(3,33,41,.)
(3,33,42,.)
(3,33,44,5)
(3,33,48,4)
(3,33,49,#)
(3,34,1,.)
(3,34,5,#)
(3,34,17,9)
(3,34,20,2)
(3,34,25,#)
(3,34,26,#)
(3,34,28,6)
(3,34,31,4)
(3,34,35,.)
(3,34,36,#)
(3,34,37,4)
(3,34,39,.)
(3,34,49,#)
(3,35,7,.)
(3,35,8,.)
(3,35,10,.)
(3,35,11,.)
(3,35,15,#)
(3,35,21,6)
(3,35,29,8)
(3,35,31,6)
(3,35,38,#)
(3,35,39,#)
(3,35,40,#)
(3,35,42,3)
(3,36,6,4)
(3,36,7,.)
(3,36,8,3)
(3,36,11,#)
(3,36,15,5)
(3,36,23,1)
(3,36,32,#)
(3,36,42,2)
(3,36,43,.)
(3,36,48,6)
(3,36,49,#)
(3,37,4,9)
(3,37,8,4)
(3,37,10,6)
(3,37,18,.)
(3,37,20,5)
(3,37,24,#)
(3,37,26,.)
(3,37,31,#)
(3,37,39,#)
(3,37,41,#)
(3,38,1,#)
(3,38,3,#)
(3,38,9,#)
(3,38,11,.)
(3,38,13,8)
(3,38,14,1)
(3,38,17,#)
(3,38,19,#)
(3,38,20,3)
(3,38,25,#)
(3,38,27,4)
(3,38,30,.)
(3,38,31,#)
(3,38,32,9)
(3,38,34,#)
(3,38,35,3)
(3,38,39,4)
(3,38,40,#)
(3,38,44,#)
(3,38,49,.)
(3,39,6,.)
(3,39,9,#)
(3,39,10,#)
(3,39,11,7)
(3,39,15,8)
(3,39,19,.)
(3,39,22,9)
(3,39,34,.)
(3,39,37,.)
(3,39,39,.)
(3,39,42,7)
(3,39,43,#)
(3,39,44,.)
(3,39,45,1)
(3,39,46,.)
